34,100,0.9845055609987295,0.26335781210433024
21,100,0.9842264478505804,0.2573055968301139
20,100,0.9837233712466449,0.2426436244745446
22,100,0.9835337655720093,0.2545989698307579
28,100,0.9843844176827931,0.2608257804632427
24,100,0.9844051609010047,0.24921968787515006
30,100,0.9840948111930367,0.25536110426423464
32,100,0.9840658339884409,0.26104417670682734
23,100,0.9838978139209256,0.25865935708945925
26,100,0.9835778327374591,0.25404610102991665
33,100,0.9839075671289252,0.25744047619047616
31,100,0.9846001130670949,0.2561515748031496
37,100,0.9839206119837584,0.26735218508997427
11,100,0.9839396363390525,0.24505649717514125
40,100,0.984460330070568,0.2683053040103493
12,100,0.9839861235466272,0.24581269167256428
14,100,0.985120982093412,0.24796553374820487
10,100,0.9838518769442568,0.24631478839752735
13,100,0.9844961583803338,0.24435559736594545
17,100,0.9844790281827589,0.2566831683168317
16,100,0.9843266726535036,0.24121888811351477
15,100,0.984854631380693,0.2496990127618589
20,200,0.984543877520821,0.25738396624472576
19,100,0.9851546679111559,0.25181950509461426
29,100,0.985181234812227,0.25517241379310346
21,200,0.9847977871719127,0.2608805031446541
27,100,0.9846695590244039,0.25508453810340603
25,100,0.9842387233560057,0.25237515225334956
11,200,0.9846261979074612,0.24366197183098592
24,200,0.9852015982250351,0.25145631067961166
22,200,0.9847034055290492,0.25586564583847865
26,200,0.9848900847543549,0.25471929394459425
36,100,0.984090058756188,0.2590557082188359
28,200,0.9843541695908843,0.25255474452554744
12,200,0.9847835882929679,0.24459078080903104
23,200,0.9849546565423142,0.25267249757045673
38,100,0.9839849305681149,0.2632647880172633
30,200,0.9849179079348389,0.25661964860183123
35,100,0.9843782921033305,0.25084418716835505
14,200,0.9845257101623354,0.2526803118908382
10,200,0.9847024121918393,0.25255474452554744
13,200,0.9848476731509221,0.25090733123639003
32,200,0.9851411312570176,0.2601402103154732
33,200,0.9842117182179301,0.2593241551939925
17,200,0.9851058483088575,0.24957882069795428
31,200,0.985101392899312,0.2594540445780115
34,200,0.9849213407913741,0.2595095095095095
39,100,0.9840707276349906,0.26601742696053304
15,200,0.9851471935355794,0.24803243501073216
16,200,0.9849955684013317,0.2498796340876264
37,200,0.9841988681350988,0.26554105909439757
11,300,0.9848879568702332,0.24862801240753996
10,300,0.9848185352594245,0.2462085308056872
12,300,0.9848681972506317,0.25084745762711863
19,200,0.9847019155232339,0.2578397212543554
20,300,0.985142231718829,0.26153846153846155
40,200,0.9848073261307102,0.25912043978010996
14,300,0.985235800188584,0.253797158255757
21,300,0.9849095911703541,0.2562453623546871
13,300,0.9849528451626957,0.2536692759295499
24,300,0.9852260908042851,0.25840179238237493
25,200,0.9843764222921113,0.26181450593884253
27,200,0.9849753802833257,0.2588705647176412
22,300,0.9851610466942211,0.257639751552795
29,200,0.985120305260705,0.2557280118255728
28,300,0.9853747213190021,0.2623448974423905
15,300,0.9851164536443657,0.2448015122873346
16,300,0.9851331407356362,0.2551095789214479
26,300,0.9852971777157107,0.2636803257826419
23,300,0.9857038470479621,0.2596491228070175
17,300,0.9852493368427222,0.2560553633217993
30,300,0.9847616910506442,0.26388181355068774
10,400,0.9847151843658696,0.24497991967871485
11,400,0.984789295112626,0.24755077658303465
12,400,0.9847709573286388,0.24626334519572954
38,200,0.984465939504225,0.2586120818771842
31,300,0.9856454982254665,0.26115452482984625
35,200,0.9852046123217655,0.2544204322200393
36,200,0.985181716872932,0.2665124646620406
32,300,0.9855414704992044,0.26479591836734695
33,300,0.9846723101789319,0.26435315131411075
20,400,0.9849630317383997,0.2545454545454545
34,300,0.9844781809245502,0.26380055965403204
19,300,0.9852611741111431,0.25404610102991665
13,400,0.9849936791129124,0.249458222971346
14,400,0.9852757771419922,0.25317693059628543
37,300,0.9846763809137734,0.26334519572953735
39,200,0.9853882092801398,0.26579687899718596
21,400,0.985554164764434,0.2580886012941762
10,500,0.9846716089997246,0.24784688995215312
11,500,0.9849815350785885,0.2526803118908382
24,400,0.9854461880358318,0.26462324393358877
15,400,0.9851881540875977,0.25893526618345414
16,400,0.984647720213681,0.2501807664497469
25,300,0.9844465548207273,0.251760135955329
22,400,0.9848153166520917,0.2503621438918397
12,500,0.985077499243968,0.24302134646962234
17,400,0.9852636087611679,0.25127334465195245
26,400,0.9855191788435769,0.25435796710041736
40,300,0.9843679399714248,0.2601054481546573
29,300,0.984489828290269,0.2524295432458698
28,400,0.985190530306022,0.26341215357233666
23,400,0.9852901464464388,0.26155011360767483
27,300,0.9851798178459126,0.26442062276671774
14,500,0.9852007947905267,0.2556706114398422
13,500,0.985183693808752,0.2481437125748503
30,400,0.9856372398925821,0.26809720785935887
20,500,0.9857491656235245,0.257001239157373
19,400,0.9850488141973752,0.2515784361340457
11,600,0.9848800150418521,0.24826264078600527
10,600,0.9845251453235295,0.2511515151515151
15,500,0.9851775292748893,0.250968992248062
32,400,0.985211025189931,0.25867665418227215
31,400,0.9852406938351341,0.25757575757575757
12,600,0.9847944663092789,0.24981914637087052
16,500,0.9852477202351059,0.2525597269624573
17,500,0.9849055106969125,0.260694514343231
33,400,0.9849466270665322,0.2620131512392514
21,500,0.9851742619745559,0.2515784361340457
35,300,0.9851023424128216,0.2660338635197537
36,300,0.9850770463990635,0.2627848101265823
34,400,0.984871381772864,0.2595840641443247
24,500,0.984823277957673,0.257639751552795
38,300,0.9850644933435355,0.2623448974423905
25,400,0.9854113774097764,0.259
13,600,0.9853401346807491,0.25286795216011715
14,600,0.9854060942192225,0.24885899591640645
10,700,0.9849113635955721,0.24020403431486204
22,500,0.9856513413855262,0.26017076845806125
26,500,0.9856484879756969,0.2577037773359841
11,700,0.9850544869319332,0.2461977186311787
28,500,0.9849262295686237,0.2662554613209972
27,400,0.985269792772231,0.2557967439565861
23,500,0.9853227318023715,0.2510298037315241
37,400,0.9854955724769359,0.26273118824423614
20,600,0.9852780413665151,0.25078673444686517
12,700,0.9849385488977497,0.24963855421686748
29,400,0.9848128187011662,0.26274410347451177
15,600,0.9853306444149524,0.2507253384912959
39,300,0.9855524069471163,0.26745684102035555
19,500,0.9855263951462505,0.25078673444686517
16,600,0.9852720569967541,0.2479081998565623
30,500,0.9850579490042685,0.2561186650185414
17,600,0.9855846806678457,0.25330073349633253
40,400,0.9853378948027262,0.25874125874125875
14,700,0.9849201185970614,0.24772835963653755
13,700,0.9850558503359472,0.2464906019509874
10,800,0.9848430229693744,0.24290738569753811
11,800,0.9846375920695775,0.24778972520908005
32,500,0.9853513194629633,0.2573913043478261
21,600,0.9854426529239958,0.24779183576032465
24,600,0.985222570300349,0.26238624873609706
31,500,0.9850760433232532,0.26345177664974617
33,500,0.9851955213385729,0.2671303451828954
12,800,0.9849895061227698,0.24760994263862332
15,700,0.9851867565984834,0.2510298037315241
26,600,0.9853535934260866,0.26462324393358877
25,500,0.9855458382613492,0.2581528503858601
22,600,0.9856936069099576,0.26102292768959434
35,400,0.9843766121948132,0.2636664124078312
20,700,0.9851136732740374,0.25536110426423464
34,500,0.98571247057835,0.26191076380136125
10,900,0.9847706164776352,0.24921893775534726
16,700,0.9855169000111536,0.251760135955329
23,600,0.9852800085637354,0.2561819980217606
11,900,0.9848830047920827,0.24951876804619827
19,600,0.9856183031846887,0.2571357656986845
36,400,0.9850736427583288,0.25796812749003983
38,400,0.9849709589588806,0.2687921202695697
17,700,0.985253918854069,0.25642927794263104
28,600,0.9855143679751277,0.26763110307414106
14,800,0.9851047819321468,0.25170068027210885
13,800,0.9852856910368933,0.2546080117965102
27,500,0.984795255135887,0.25816097682531775
29,500,0.9851512155774205,0.2626108998732573
10,1000,0.9849523144089902,0.24755077658303465
12,900,0.9850801968361957,0.24666666666666667
37,500,0.9851389449412954,0.26194690265486725
30,600,0.9855546419558389,0.2610887096774194
21,700,0.9857088234726129,0.26106639839034207
11,1000,0.984922412037385,0.24975938402309913
39,400,0.9850348441755327,0.2675947409126063
15,800,0.985201413191633,0.2541084130488104
24,700,0.9857059359776833,0.2561819980217606
16,800,0.9851244052113468,0.25681705503222607
22,700,0.9857809134598488,0.25771144278606967
13,900,0.9850834592672291,0.2492781520692974
31,600,0.9853499901440497,0.26804657179818886
20,800,0.9859585309177618,0.26346544715447157
12,1000,0.9848943405225984,0.2496987225837551
14,900,0.9849821388717948,0.25066537624001933
32,600,0.9845096658186717,0.2610007543374403
17,800,0.98548912552367,0.2513952924047561
25,600,0.9858200967173487,0.26421831165519
26,700,0.9855068449065508,0.27227332457293035
33,600,0.9852242648167662,0.2612203731719617
40,500,0.9854489148438597,0.2664609053497942
19,700,0.9855454681945452,0.25848303393213573
23,700,0.9855490081756814,0.2546080117965102
15,900,0.9855189451171746,0.2545454545454545
34,600,0.9856882312027027,0.26790793897077836
35,500,0.985644392894355,0.2688116242864556
28,700,0.9851009790088077,0.26194690265486725
27,600,0.9855472747048638,0.25893526618345414
13,1000,0.9850977311856746,0.25643564356435644
16,900,0.9849737588064091,0.2502413127413127
14,1000,0.9849615466018845,0.2582897033158813
36,500,0.9854839494577173,0.26591375770020537
29,600,0.9856489505592017,0.26193483202829
21,800,0.9854834284426119,0.25726347156692325
38,500,0.9853467325823165,0.26421831165519
30,700,0.9859701295904804,0.25848303393213573
20,900,0.9852921331208592,0.25145631067961166
17,900,0.9856128641765333,0.25548705302096175
37,600,0.9855934259307348,0.26467585502807556
24,800,0.985556219609055,0.25225225225225223
22,800,0.9856684423673007,0.2528062469497316
19,800,0.98550576879124,0.26030150753768844
26,800,0.9856405510166159,0.2545454545454545
25,700,0.9851973424567916,0.2603669263634079
15,1000,0.9855593310917868,0.24856046065259116
31,700,0.9852628004573598,0.2704960835509138
39,500,0.9850277447360601,0.2641509433962264
32,700,0.9855668492910634,0.26273118824423614
16,1000,0.985290058799038,0.2575117953811771
23,800,0.9856408383053188,0.2595190380761523
33,700,0.9847069357715854,0.2595190380761523
28,800,0.9855845443274441,0.25423312883435584
40,600,0.9854519484177905,0.2603669263634079
34,700,0.9852498529885275,0.25880589557831624
21,900,0.9854876890801554,0.26017076845806125
17,1000,0.985167016456082,0.25200681099489175
20,1000,0.9855233226179192,0.25745526838966204
27,700,0.9857828952649691,0.263010916476263
29,700,0.9859025972680909,0.25398381956361854
24,900,0.985420147019166,0.2526803118908382
35,600,0.9858184119395317,0.26207943334176576
22,900,0.9856332324586412,0.25732737208147044
30,800,0.9855128244070122,0.2664609053497942
19,900,0.985323072653375,0.2608257804632427
36,600,0.9851728547468416,0.26893153526970953
26,900,0.9855372293388611,0.2600300902708124
25,800,0.9855166711540515,0.2590647661915479
38,600,0.9856944931225666,0.2696512233211869
23,900,0.9856920633418418,0.26030150753768844
31,800,0.9856181424977872,0.26714801444043323
32,800,0.985857658497932,0.26564102564102565
28,900,0.9850837465559318,0.2728469844614169
37,700,0.9859268025586381,0.2638146167557932
21,1000,0.9858076751329219,0.2625981261078754
33,800,0.9859232723161019,0.26181450593884253
24,1000,0.9857264503387927,0.2638146167557932
19,1000,0.9851169405743708,0.25745526838966204
27,800,0.9851430497612372,0.2595840641443247
22,1000,0.9854593448845662,0.24844124700239809
29,800,0.9854958402884387,0.2591852036990752
30,900,0.9854912436691918,0.2627977698935631
34,800,0.985671417509631,0.2703336809176225
26,1000,0.985396944804429,0.2591852036990752
35,700,0.9856697862941144,0.25854754180184675
39,600,0.9848305186068469,0.26017076845806125
40,700,0.9860193922990832,0.26341215357233666
25,900,0.9852363358115895,0.25542406311637084
23,1000,0.9851137170977379,0.25971421408874407
32,900,0.9854706124448812,0.26155011360767483
31,900,0.9856169884736754,0.2683242683242683
28,1000,0.9859294611964651,0.2597044828449787
38,700,0.9853811780108681,0.2684633324695517
37,800,0.9851249651808526,0.26030150753768844
36,700,0.9853654258252075,0.2608805031446541
33,900,0.9850204651324859,0.26598202824133504
30,1000,0.9852419160294466,0.257767834949043
27,900,0.9858590608563463,0.26273118824423614
34,900,0.9852125736273469,0.2687030805073777
29,900,0.9856093144567971,0.2631979695431472
35,800,0.985687690710397,0.2637474541751528
25,1000,0.9855469971547609,0.26115452482984625
31,1000,0.9858858420066199,0.2674238513164688
40,800,0.9856033787800363,0.26102292768959434
32,1000,0.985769597206533,0.26173649671882887
39,700,0.9858889680972519,0.2625981261078754
37,900,0.9863625756972865,0.27203567681007346
33,1000,0.9857533093978671,0.2653008962868118
36,800,0.9852525457114549,0.2616822429906542
29,1000,0.9859897431310805,0.26475849731663686
27,1000,0.9859123650839906,0.26207943334176576
38,800,0.9854320475884873,0.27063740856844304
34,1000,0.9851012906440112,0.26161616161616164
35,900,0.9850791255901845,0.26206722264341675
40,900,0.9854516611290878,0.2623448974423905
37,1000,0.9850748600833412,0.2599096838936277
39,800,0.9861046342657533,0.2580323785803238
36,900,0.9856195789413017,0.2575192642306736
38,900,0.9856072157884755,0.2595840641443247
35,1000,0.9852182853163053,0.26666666666666666
40,1000,0.9855454292401448,0.2721302863146835
36,1000,0.9856798024443165,0.26921079958463134
39,900,0.9856674977230908,0.26564102564102565
38,1000,0.9857173983100004,0.26666666666666666
39,1000,0.9855828546803268,0.26557293001794413
18,100,0.9836228104620183,0.25884404583956155
18,200,0.9848166362324055,0.25818452380952384
18,300,0.984945346440619,0.24625623960066556
18,400,0.9852351769181777,0.25397602153168586
18,500,0.9851504218815126,0.251453488372093
18,600,0.9854383241162515,0.25348666503547834
18,700,0.9855004222997854,0.25567620927936824
18,800,0.9855162718714472,0.2506047411707789
18,900,0.9851985159581036,0.25707196029776674
18,1000,0.9854845337737232,0.2562330288817576
